t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
3515	1.12725e-06	1433.77	27399.3	274541	34.5515	14.303	-0.00351396	-7.00706	12.3302	-7.03106	-12.3784	42.7203	51007.8	
3515.5	1.12678e-06	1433.76	27398.4	274532	34.5541	14.3031	-0.00351398	-7.0071	12.3303	-7.0311	-12.3784	42.7206	51015.8	
3516	1.12632e-06	1433.76	27397.6	274524	34.5567	14.3032	-0.003514	-7.00714	12.3303	-7.03114	-12.3785	42.7208	51023.8	
3516.5	1.12585e-06	1433.76	27396.7	274515	34.5593	14.3033	-0.00351401	-7.00718	12.3304	-7.03118	-12.3785	42.721	51031.7	
3517	1.12539e-06	1433.76	27395.9	274506	34.562	14.3034	-0.00351403	-7.00722	12.3304	-7.03122	-12.3786	42.7212	51039.7	
3517.5	1.12493e-06	1433.76	27395	274498	34.5646	14.3035	-0.00351405	-7.00726	12.3305	-7.03126	-12.3786	42.7214	51047.7	
3518	1.12446e-06	1433.76	27394.1	274489	34.5672	14.3035	-0.00351407	-7.0073	12.3305	-7.0313	-12.3787	42.7217	51055.6	
3518.5	1.124e-06	1433.75	27393.3	274481	34.5698	14.3036	-0.00351409	-7.00734	12.3306	-7.03134	-12.3787	42.7219	51063.6	
3519	1.12354e-06	1433.75	27392.4	274472	34.5724	14.3037	-0.0035141	-7.00738	12.3306	-7.03138	-12.3788	42.7221	51071.6	
3519.5	1.12307e-06	1433.75	27391.6	274463	34.575	14.3038	-0.00351412	-7.00742	12.3307	-7.03142	-12.3788	42.7223	51079.5	
3520	1.12261e-06	1433.75	27390.7	274455	34.5776	14.3039	-0.00351414	-7.00746	12.3308	-7.03146	-12.3789	42.7225	51087.5	
3520.5	1.12215e-06	1433.75	27389.8	274446	34.5802	14.304	-0.00351416	-7.0075	12.3308	-7.0315	-12.379	42.7227	51095.5	
3521	1.12169e-06	1433.75	27389	274438	34.5828	14.304	-0.00351418	-7.00754	12.3309	-7.03154	-12.379	42.723	51103.5	
3521.5	1.12122e-06	1433.75	27388.1	274429	34.5854	14.3041	-0.0035142	-7.00758	12.3309	-7.03158	-12.3791	42.7232	51111.4	
3522	1.12076e-06	1433.74	27387.3	274420	34.588	14.3042	-0.00351421	-7.00762	12.331	-7.03162	-12.3791	42.7234	51119.4	
3522.5	1.1203e-06	1433.74	27386.4	274412	34.5907	14.3043	-0.00351423	-7.00766	12.331	-7.03166	-12.3792	42.7236	51127.4	
3523	1.11984e-06	1433.74	27385.6	274403	34.5933	14.3044	-0.00351425	-7.0077	12.3311	-7.0317	-12.3792	42.7238	51135.3	
3523.5	1.11938e-06	1433.74	27384.7	274395	34.5959	14.3045	-0.00351427	-7.00774	12.3311	-7.03174	-12.3793	42.7241	51143.3	
3524	1.11892e-06	1433.74	27383.8	274386	34.5985	14.3046	-0.00351429	-7.00778	12.3312	-7.03178	-12.3793	42.7243	51151.3	
3524.5	1.11845e-06	1433.74	27383	274378	34.6011	14.3046	-0.00351431	-7.00782	12.3312	-7.03182	-12.3794	42.7245	51159.3	
3525	1.118e-06	1433.73	27382.1	274369	34.6037	14.3047	-0.00351433	-7.00786	12.3313	-7.03186	-12.3794	42.7247	51167.2	
3525.5	1.11753e-06	1433.73	27381.3	274360	34.6063	14.3048	-0.00351435	-7.0079	12.3314	-7.0319	-12.3795	42.7249	51175.2	
3526	1.11708e-06	1433.73	27380.4	274352	34.6089	14.3049	-0.00351437	-7.00794	12.3314	-7.03194	-12.3796	42.7252	51183.2	
3526.5	1.11662e-06	1433.73	27379.6	274343	34.6115	14.305	-0.00351439	-7.00798	12.3315	-7.03198	-12.3796	42.7254	51191.1	
3527	1.11616e-06	1433.73	27378.7	274335	34.6141	14.3051	-0.00351441	-7.00802	12.3315	-7.03203	-12.3797	42.7256	51199.1	
3527.5	1.1157e-06	1433.73	27377.8	274326	34.6167	14.3052	-0.00351443	-7.00806	12.3316	-7.03207	-12.3797	42.7258	51207.1	
3528	1.11524e-06	1433.72	27377	274317	34.6193	14.3052	-0.00351444	-7.0081	12.3316	-7.03211	-12.3798	42.726	51215.1	
3528.5	1.11478e-06	1433.72	27376.1	274309	34.6219	14.3053	-0.00351446	-7.00814	12.3317	-7.03215	-12.3798	42.7263	51223	
3529	1.11432e-06	1433.72	27375.3	274300	34.6245	14.3054	-0.00351448	-7.00818	12.3317	-7.03219	-12.3799	42.7265	51231	
3529.5	1.11386e-06	1433.72	27374.4	274292	34.6271	14.3055	-0.0035145	-7.00822	12.3318	-7.03223	-12.3799	42.7267	51239	
3530	1.11341e-06	1433.72	27373.6	274283	34.6298	14.3056	-0.00351452	-7.00826	12.3318	-7.03227	-12.38	42.7269	51247	
3530.5	1.11295e-06	1433.72	27372.7	274275	34.6324	14.3057	-0.00351454	-7.0083	12.3319	-7.03231	-12.38	42.7271	51254.9	
3531	1.11249e-06	1433.71	27371.9	274266	34.635	14.3058	-0.00351456	-7.00834	12.3319	-7.03235	-12.3801	42.7274	51262.9	
3531.5	1.11203e-06	1433.71	27371	274257	34.6376	14.3058	-0.00351458	-7.00838	12.332	-7.03239	-12.3802	42.7276	51270.9	
3532	1.11158e-06	1433.71	27370.2	274249	34.6402	14.3059	-0.0035146	-7.00842	12.3321	-7.03243	-12.3802	42.7278	51278.8	
3532.5	1.11112e-06	1433.71	27369.3	274240	34.6428	14.306	-0.00351462	-7.00846	12.3321	-7.03247	-12.3803	42.728	51286.8	
3533	1.11067e-06	1433.71	27368.4	274232	34.6454	14.3061	-0.00351464	-7.00851	12.3322	-7.03251	-12.3803	42.7282	51294.8	
3533.5	1.11021e-06	1433.71	27367.6	274223	34.648	14.3062	-0.00351467	-7.00855	12.3322	-7.03255	-12.3804	42.7285	51302.8	
3534	1.10975e-06	1433.71	27366.7	274215	34.6506	14.3063	-0.00351469	-7.00859	12.3323	-7.03259	-12.3804	42.7287	51310.7	
3534.5	1.1093e-06	1433.7	27365.9	274206	34.6532	14.3064	-0.00351471	-7.00863	12.3323	-7.03263	-12.3805	42.7289	51318.7	
3535	1.10884e-06	1433.7	27365	274198	34.6558	14.3064	-0.00351473	-7.00867	12.3324	-7.03267	-12.3805	42.7291	51326.7	
3535.5	1.10838e-06	1433.7	27364.2	274189	34.6584	14.3065	-0.00351475	-7.00871	12.3324	-7.03271	-12.3806	42.7293	51334.7	
3536	1.10793e-06	1433.7	27363.3	274180	34.661	14.3066	-0.00351477	-7.00875	12.3325	-7.03275	-12.3807	42.7296	51342.6	
3536.5	1.10748e-06	1433.7	27362.5	274172	34.6636	14.3067	-0.00351479	-7.00879	12.3325	-7.03279	-12.3807	42.7298	51350.6	
3537	1.10702e-06	1433.7	27361.6	274163	34.6662	14.3068	-0.00351481	-7.00883	12.3326	-7.03283	-12.3808	42.73	51358.6	
3537.5	1.10657e-06	1433.69	27360.8	274155	34.6688	14.3069	-0.00351483	-7.00887	12.3327	-7.03287	-12.3808	42.7302	51366.5	
3538	1.10612e-06	1433.69	27359.9	274146	34.6714	14.307	-0.00351485	-7.00891	12.3327	-7.03291	-12.3809	42.7305	51374.5	
3538.5	1.10566e-06	1433.69	27359.1	274138	34.674	14.307	-0.00351487	-7.00895	12.3328	-7.03295	-12.3809	42.7307	51382.5	
3539	1.10521e-06	1433.69	27358.2	274129	34.6766	14.3071	-0.0035149	-7.00899	12.3328	-7.03299	-12.381	42.7309	51390.5	
3539.5	1.10475e-06	1433.69	27357.3	274121	34.6792	14.3072	-0.00351492	-7.00903	12.3329	-7.03304	-12.381	42.7311	51398.4	
3540	1.1043e-06	1433.69	27356.5	274112	34.6818	14.3073	-0.00351494	-7.00907	12.3329	-7.03308	-12.3811	42.7313	51406.4	
3540.5	1.10385e-06	1433.68	27355.6	274104	34.6844	14.3074	-0.00351496	-7.00911	12.333	-7.03312	-12.3811	42.7316	51414.4	
3541	1.1034e-06	1433.68	27354.8	274095	34.687	14.3075	-0.00351498	-7.00915	12.333	-7.03316	-12.3812	42.7318	51422.4	
3541.5	1.10294e-06	1433.68	27353.9	274086	34.6896	14.3076	-0.003515	-7.00919	12.3331	-7.0332	-12.3813	42.732	51430.3	
3542	1.10249e-06	1433.68	27353.1	274078	34.6922	14.3076	-0.00351503	-7.00923	12.3331	-7.03324	-12.3813	42.7322	51438.3	
3542.5	1.10204e-06	1433.68	27352.2	274069	34.6948	14.3077	-0.00351505	-7.00927	12.3332	-7.03328	-12.3814	42.7324	51446.3	
3543	1.10159e-06	1433.68	27351.4	274061	34.6974	14.3078	-0.00351507	-7.00931	12.3332	-7.03332	-12.3814	42.7327	51454.3	
3543.5	1.10114e-06	1433.67	27350.5	274052	34.7	14.3079	-0.00351509	-7.00935	12.3333	-7.03336	-12.3815	42.7329	51462.2	
3544	1.10069e-06	1433.67	27349.7	274044	34.7026	14.308	-0.00351511	-7.00939	12.3334	-7.0334	-12.3815	42.7331	51470.2	
3544.5	1.10023e-06	1433.67	27348.8	274035	34.7052	14.3081	-0.00351514	-7.00943	12.3334	-7.03344	-12.3816	42.7333	51478.2	
3545	1.09979e-06	1433.67	27348	274027	34.7078	14.3082	-0.00351516	-7.00947	12.3335	-7.03348	-12.3816	42.7335	51486.2	
3545.5	1.09933e-06	1433.67	27347.1	274018	34.7104	14.3082	-0.00351518	-7.00951	12.3335	-7.03352	-12.3817	42.7338	51494.1	
3546	1.09889e-06	1433.67	27346.3	274010	34.713	14.3083	-0.0035152	-7.00955	12.3336	-7.03356	-12.3817	42.734	51502.1	
3546.5	1.09843e-06	1433.67	27345.4	274001	34.7156	14.3084	-0.00351522	-7.00959	12.3336	-7.0336	-12.3818	42.7342	51510.1	
3547	1.09799e-06	1433.66	27344.6	273993	34.7182	14.3085	-0.00351525	-7.00963	12.3337	-7.03364	-12.3819	42.7344	51518.1	
3547.5	1.09754e-06	1433.66	27343.7	273984	34.7208	14.3086	-0.00351527	-7.00967	12.3337	-7.03368	-12.3819	42.7346	51526	
3548	1.09709e-06	1433.66	27342.9	273976	34.7234	14.3087	-0.00351529	-7.00971	12.3338	-7.03372	-12.382	42.7349	51534	
3548.5	1.09664e-06	1433.66	27342	273967	34.726	14.3088	-0.00351532	-7.00975	12.3338	-7.03376	-12.382	42.7351	51542	
3549	1.09619e-06	1433.66	27341.2	273959	34.7286	14.3088	-0.00351534	-7.00979	12.3339	-7.0338	-12.3821	42.7353	51550	
3549.5	1.09574e-06	1433.66	27340.3	273950	34.7312	14.3089	-0.00351536	-7.00983	12.334	-7.03385	-12.3821	42.7355	51557.9	
3550	1.0953e-06	1433.65	27339.5	273942	34.7338	14.309	-0.00351538	-7.00987	12.334	-7.03389	-12.3822	42.7357	51565.9	
3550.5	1.09485e-06	1433.65	27338.6	273933	34.7364	14.3091	-0.00351541	-7.00991	12.3341	-7.03393	-12.3822	42.736	51573.9	
3551	1.0944e-06	1433.65	27337.8	273925	34.739	14.3092	-0.00351543	-7.00995	12.3341	-7.03397	-12.3823	42.7362	51581.9	
3551.5	1.09395e-06	1433.65	27336.9	273916	34.7416	14.3093	-0.00351545	-7.00999	12.3342	-7.03401	-12.3823	42.7364	51589.8	
3552	1.09351e-06	1433.65	27336.1	273908	34.7442	14.3094	-0.00351548	-7.01003	12.3342	-7.03405	-12.3824	42.7366	51597.8	
3552.5	1.09306e-06	1433.65	27335.2	273899	34.7468	14.3094	-0.0035155	-7.01007	12.3343	-7.03409	-12.3825	42.7368	51605.8	
3553	1.09262e-06	1433.65	27334.4	273891	34.7494	14.3095	-0.00351552	-7.01011	12.3343	-7.03413	-12.3825	42.7371	51613.8	
3553.5	1.09217e-06	1433.64	27333.6	273882	34.752	14.3096	-0.00351555	-7.01015	12.3344	-7.03417	-12.3826	42.7373	51621.7	
3554	1.09172e-06	1433.64	27332.7	273874	34.7546	14.3097	-0.00351557	-7.01019	12.3344	-7.03421	-12.3826	42.7375	51629.7	
3554.5	1.09127e-06	1433.64	27331.9	273865	34.7571	14.3098	-0.00351559	-7.01023	12.3345	-7.03425	-12.3827	42.7377	51637.7	
3555	1.09083e-06	1433.64	27331	273857	34.7597	14.3099	-0.00351562	-7.01027	12.3346	-7.03429	-12.3827	42.738	51645.7	
3555.5	1.09038e-06	1433.64	27330.2	273848	34.7623	14.31	-0.00351564	-7.01031	12.3346	-7.03433	-12.3828	42.7382	51653.6	
3556	1.08994e-06	1433.64	27329.3	273840	34.7649	14.31	-0.00351567	-7.01035	12.3347	-7.03437	-12.3828	42.7384	51661.6	
3556.5	1.08949e-06	1433.63	27328.5	273831	34.7675	14.3101	-0.00351569	-7.01039	12.3347	-7.03441	-12.3829	42.7386	51669.6	
3557	1.08905e-06	1433.63	27327.6	273823	34.7701	14.3102	-0.00351571	-7.01043	12.3348	-7.03445	-12.383	42.7388	51677.6	
3557.5	1.0886e-06	1433.63	27326.8	273814	34.7727	14.3103	-0.00351574	-7.01047	12.3348	-7.03449	-12.383	42.7391	51685.6	
3558	1.08816e-06	1433.63	27325.9	273806	34.7753	14.3104	-0.00351576	-7.01051	12.3349	-7.03453	-12.3831	42.7393	51693.5	
3558.5	1.08772e-06	1433.63	27325.1	273797	34.7779	14.3105	-0.00351579	-7.01055	12.3349	-7.03458	-12.3831	42.7395	51701.5	
3559	1.08728e-06	1433.63	27324.2	273789	34.7805	14.3106	-0.00351581	-7.01059	12.335	-7.03462	-12.3832	42.7397	51709.5	
3559.5	1.08683e-06	1433.62	27323.4	273780	34.7831	14.3106	-0.00351583	-7.01063	12.335	-7.03466	-12.3832	42.7399	51717.5	
3560	1.08639e-06	1433.62	27322.6	273772	34.7857	14.3107	-0.00351586	-7.01068	12.3351	-7.0347	-12.3833	42.7402	51725.4	
3560.5	1.08594e-06	1433.62	27321.7	273764	34.7883	14.3108	-0.00351588	-7.01072	12.3352	-7.03474	-12.3833	42.7404	51733.4	
3561	1.0855e-06	1433.62	27320.9	273755	34.7909	14.3109	-0.00351591	-7.01076	12.3352	-7.03478	-12.3834	42.7406	51741.4	
3561.5	1.08506e-06	1433.62	27320	273747	34.7935	14.311	-0.00351593	-7.0108	12.3353	-7.03482	-12.3834	42.7408	51749.4	
3562	1.08462e-06	1433.62	27319.2	273738	34.796	14.3111	-0.00351596	-7.01084	12.3353	-7.03486	-12.3835	42.741	51757.3	
3562.5	1.08417e-06	1433.62	27318.3	273730	34.7986	14.3112	-0.00351598	-7.01088	12.3354	-7.0349	-12.3836	42.7413	51765.3	
3563	1.08374e-06	1433.61	27317.5	273721	34.8012	14.3112	-0.00351601	-7.01092	12.3354	-7.03494	-12.3836	42.7415	51773.3	
3563.5	1.08329e-06	1433.61	27316.6	273713	34.8038	14.3113	-0.00351603	-7.01096	12.3355	-7.03498	-12.3837	42.7417	51781.3	
3564	1.08285e-06	1433.61	27315.8	273704	34.8064	14.3114	-0.00351606	-7.011	12.3355	-7.03502	-12.3837	42.7419	51789.3	
3564.5	1.08241e-06	1433.61	27315	273696	34.809	14.3115	-0.00351608	-7.01104	12.3356	-7.03506	-12.3838	42.7422	51797.2	
3565	1.08197e-06	1433.61	27314.1	273687	34.8116	14.3116	-0.00351611	-7.01108	12.3356	-7.0351	-12.3838	42.7424	51805.2	
3565.5	1.08153e-06	1433.61	27313.3	273679	34.8142	14.3117	-0.00351613	-7.01112	12.3357	-7.03514	-12.3839	42.7426	51813.2	
3566	1.08109e-06	1433.6	27312.4	273671	34.8168	14.3118	-0.00351616	-7.01116	12.3358	-7.03518	-12.3839	42.7428	51821.2	
3566.5	1.08065e-06	1433.6	27311.6	273662	34.8194	14.3118	-0.00351618	-7.0112	12.3358	-7.03522	-12.384	42.743	51829.1	
3567	1.08021e-06	1433.6	27310.7	273654	34.822	14.3119	-0.00351621	-7.01124	12.3359	-7.03527	-12.3841	42.7433	51837.1	
3567.5	1.07977e-06	1433.6	27309.9	273645	34.8245	14.312	-0.00351623	-7.01128	12.3359	-7.03531	-12.3841	42.7435	51845.1	
3568	1.07933e-06	1433.6	27309.1	273637	34.8271	14.3121	-0.00351626	-7.01132	12.336	-7.03535	-12.3842	42.7437	51853.1	
3568.5	1.07889e-06	1433.6	27308.2	273628	34.8297	14.3122	-0.00351629	-7.01136	12.336	-7.03539	-12.3842	42.7439	51861.1	
3569	1.07845e-06	1433.6	27307.4	273620	34.8323	14.3123	-0.00351631	-7.0114	12.3361	-7.03543	-12.3843	42.7441	51869	
3569.5	1.07801e-06	1433.59	27306.5	273611	34.8349	14.3124	-0.00351634	-7.01144	12.3361	-7.03547	-12.3843	42.7444	51877	
3570	1.07758e-06	1433.59	27305.7	273603	34.8375	14.3125	-0.00351636	-7.01148	12.3362	-7.03551	-12.3844	42.7446	51885	
3570.5	1.07714e-06	1433.59	27304.9	273595	34.8401	14.3125	-0.00351639	-7.01152	12.3362	-7.03555	-12.3844	42.7448	51893	
3571	1.0767e-06	1433.59	27304	273586	34.8427	14.3126	-0.00351642	-7.01156	12.3363	-7.03559	-12.3845	42.745	51901	
3571.5	1.07626e-06	1433.59	27303.2	273578	34.8453	14.3127	-0.00351644	-7.0116	12.3364	-7.03563	-12.3845	42.7453	51908.9	
3572	1.07583e-06	1433.59	27302.3	273569	34.8478	14.3128	-0.00351647	-7.01164	12.3364	-7.03567	-12.3846	42.7455	51916.9	
3572.5	1.07539e-06	1433.58	27301.5	273561	34.8504	14.3129	-0.00351649	-7.01168	12.3365	-7.03571	-12.3847	42.7457	51924.9	
3573	1.07495e-06	1433.58	27300.7	273553	34.853	14.313	-0.00351652	-7.01172	12.3365	-7.03575	-12.3847	42.7459	51932.9	
3573.5	1.07451e-06	1433.58	27299.8	273544	34.8556	14.3131	-0.00351655	-7.01176	12.3366	-7.03579	-12.3848	42.7461	51940.8	
3574	1.07408e-06	1433.58	27299	273536	34.8582	14.3131	-0.00351657	-7.0118	12.3366	-7.03583	-12.3848	42.7464	51948.8	
3574.5	1.07364e-06	1433.58	27298.1	273527	34.8608	14.3132	-0.0035166	-7.01184	12.3367	-7.03588	-12.3849	42.7466	51956.8	
3575	1.07321e-06	1433.58	27297.3	273519	34.8634	14.3133	-0.00351663	-7.01189	12.3367	-7.03592	-12.3849	42.7468	51964.8	
3575.5	1.07277e-06	1433.58	27296.5	273510	34.866	14.3134	-0.00351665	-7.01193	12.3368	-7.03596	-12.385	42.747	51972.8	
3576	1.07233e-06	1433.57	27295.6	273502	34.8685	14.3135	-0.00351668	-7.01197	12.3368	-7.036	-12.385	42.7473	51980.7	
3576.5	1.0719e-06	1433.57	27294.8	273494	34.8711	14.3136	-0.00351671	-7.01201	12.3369	-7.03604	-12.3851	42.7475	51988.7	
3577	1.07146e-06	1433.57	27293.9	273485	34.8737	14.3137	-0.00351673	-7.01205	12.337	-7.03608	-12.3852	42.7477	51996.7	
3577.5	1.07103e-06	1433.57	27293.1	273477	34.8763	14.3137	-0.00351676	-7.01209	12.337	-7.03612	-12.3852	42.7479	52004.7	
3578	1.0706e-06	1433.57	27292.3	273469	34.8789	14.3138	-0.00351679	-7.01213	12.3371	-7.03616	-12.3853	42.7481	52012.7	
3578.5	1.07016e-06	1433.57	27291.4	273460	34.8815	14.3139	-0.00351682	-7.01217	12.3371	-7.0362	-12.3853	42.7484	52020.6	
3579	1.06973e-06	1433.56	27290.6	273452	34.8841	14.314	-0.00351684	-7.01221	12.3372	-7.03624	-12.3854	42.7486	52028.6	
3579.5	1.06929e-06	1433.56	27289.8	273443	34.8866	14.3141	-0.00351687	-7.01225	12.3372	-7.03628	-12.3854	42.7488	52036.6	
3580	1.06886e-06	1433.56	27288.9	273435	34.8892	14.3142	-0.0035169	-7.01229	12.3373	-7.03632	-12.3855	42.749	52044.6	
3580.5	1.06842e-06	1433.56	27288.1	273427	34.8918	14.3143	-0.00351692	-7.01233	12.3373	-7.03636	-12.3855	42.7492	52052.6	
3581	1.06799e-06	1433.56	27287.2	273418	34.8944	14.3143	-0.00351695	-7.01237	12.3374	-7.0364	-12.3856	42.7495	52060.5	
3581.5	1.06756e-06	1433.56	27286.4	273410	34.897	14.3144	-0.00351698	-7.01241	12.3374	-7.03645	-12.3857	42.7497	52068.5	
3582	1.06713e-06	1433.56	27285.6	273401	34.8996	14.3145	-0.00351701	-7.01245	12.3375	-7.03649	-12.3857	42.7499	52076.5	
3582.5	1.06669e-06	1433.55	27284.7	273393	34.9021	14.3146	-0.00351704	-7.01249	12.3376	-7.03653	-12.3858	42.7501	52084.5	
3583	1.06626e-06	1433.55	27283.9	273385	34.9047	14.3147	-0.00351706	-7.01253	12.3376	-7.03657	-12.3858	42.7504	52092.5	
3583.5	1.06583e-06	1433.55	27283.1	273376	34.9073	14.3148	-0.00351709	-7.01257	12.3377	-7.03661	-12.3859	42.7506	52100.4	
3584	1.0654e-06	1433.55	27282.2	273368	34.9099	14.3149	-0.00351712	-7.01261	12.3377	-7.03665	-12.3859	42.7508	52108.4	
3584.5	1.06497e-06	1433.55	27281.4	273360	34.9125	14.3149	-0.00351715	-7.01265	12.3378	-7.03669	-12.386	42.751	52116.4	
3585	1.06454e-06	1433.55	27280.6	273351	34.9151	14.315	-0.00351718	-7.01269	12.3378	-7.03673	-12.386	42.7512	52124.4	
3585.5	1.0641e-06	1433.54	27279.7	273343	34.9176	14.3151	-0.0035172	-7.01273	12.3379	-7.03677	-12.3861	42.7515	52132.4	
3586	1.06368e-06	1433.54	27278.9	273335	34.9202	14.3152	-0.00351723	-7.01277	12.3379	-7.03681	-12.3861	42.7517	52140.4	
3586.5	1.06324e-06	1433.54	27278.1	273326	34.9228	14.3153	-0.00351726	-7.01281	12.338	-7.03685	-12.3862	42.7519	52148.3	
3587	1.06281e-06	1433.54	27277.2	273318	34.9254	14.3154	-0.00351729	-7.01286	12.338	-7.03689	-12.3863	42.7521	52156.3	
3587.5	1.06238e-06	1433.54	27276.4	273309	34.928	14.3155	-0.00351732	-7.0129	12.3381	-7.03693	-12.3863	42.7524	52164.3	
3588	1.06195e-06	1433.54	27275.6	273301	34.9306	14.3156	-0.00351735	-7.01294	12.3382	-7.03697	-12.3864	42.7526	52172.3	
3588.5	1.06152e-06	1433.54	27274.7	273293	34.9331	14.3156	-0.00351737	-7.01298	12.3382	-7.03702	-12.3864	42.7528	52180.3	
3589	1.0611e-06	1433.53	27273.9	273284	34.9357	14.3157	-0.0035174	-7.01302	12.3383	-7.03706	-12.3865	42.753	52188.2	
3589.5	1.06066e-06	1433.53	27273.1	273276	34.9383	14.3158	-0.00351743	-7.01306	12.3383	-7.0371	-12.3865	42.7532	52196.2	
3590	1.06024e-06	1433.53	27272.2	273268	34.9409	14.3159	-0.00351746	-7.0131	12.3384	-7.03714	-12.3866	42.7535	52204.2	
3590.5	1.05981e-06	1433.53	27271.4	273259	34.9435	14.316	-0.00351749	-7.01314	12.3384	-7.03718	-12.3866	42.7537	52212.2	
3591	1.05938e-06	1433.53	27270.6	273251	34.946	14.3161	-0.00351752	-7.01318	12.3385	-7.03722	-12.3867	42.7539	52220.2	
3591.5	1.05895e-06	1433.53	27269.7	273243	34.9486	14.3162	-0.00351755	-7.01322	12.3385	-7.03726	-12.3868	42.7541	52228.1	
3592	1.05853e-06	1433.52	27268.9	273234	34.9512	14.3162	-0.00351758	-7.01326	12.3386	-7.0373	-12.3868	42.7544	52236.1	
3592.5	1.05809e-06	1433.52	27268.1	273226	34.9538	14.3163	-0.00351761	-7.0133	12.3387	-7.03734	-12.3869	42.7546	52244.1	
3593	1.05767e-06	1433.52	27267.2	273218	34.9564	14.3164	-0.00351764	-7.01334	12.3387	-7.03738	-12.3869	42.7548	52252.1	
3593.5	1.05724e-06	1433.52	27266.4	273209	34.9589	14.3165	-0.00351767	-7.01338	12.3388	-7.03742	-12.387	42.755	52260.1	
3594	1.05682e-06	1433.52	27265.6	273201	34.9615	14.3166	-0.0035177	-7.01342	12.3388	-7.03746	-12.387	42.7552	52268.1	
3594.5	1.05639e-06	1433.52	27264.7	273193	34.9641	14.3167	-0.00351772	-7.01346	12.3389	-7.03751	-12.3871	42.7555	52276	
3595	1.05596e-06	1433.52	27263.9	273184	34.9667	14.3168	-0.00351775	-7.0135	12.3389	-7.03755	-12.3871	42.7557	52284	
3595.5	1.05553e-06	1433.51	27263.1	273176	34.9693	14.3168	-0.00351778	-7.01354	12.339	-7.03759	-12.3872	42.7559	52292	
3596	1.05511e-06	1433.51	27262.3	273168	34.9718	14.3169	-0.00351781	-7.01358	12.339	-7.03763	-12.3873	42.7561	52300	
3596.5	1.05468e-06	1433.51	27261.4	273160	34.9744	14.317	-0.00351784	-7.01362	12.3391	-7.03767	-12.3873	42.7564	52308	
3597	1.05426e-06	1433.51	27260.6	273151	34.977	14.3171	-0.00351788	-7.01367	12.3391	-7.03771	-12.3874	42.7566	52316	
3597.5	1.05382e-06	1433.51	27259.8	273143	34.9796	14.3172	-0.0035179	-7.01371	12.3392	-7.03775	-12.3874	42.7568	52323.9	
3598	1.0534e-06	1433.51	27258.9	273135	34.9821	14.3173	-0.00351794	-7.01375	12.3393	-7.03779	-12.3875	42.757	52331.9	
3598.5	1.05297e-06	1433.51	27258.1	273126	34.9847	14.3174	-0.00351797	-7.01379	12.3393	-7.03783	-12.3875	42.7572	52339.9	
3599	1.05255e-06	1433.5	27257.3	273118	34.9873	14.3175	-0.003518	-7.01383	12.3394	-7.03787	-12.3876	42.7575	52347.9	
3599.5	1.05212e-06	1433.5	27256.5	273110	34.9899	14.3175	-0.00351803	-7.01387	12.3394	-7.03791	-12.3876	42.7577	52355.9	
3600	1.0517e-06	1433.5	27255.6	273101	34.9925	14.3176	-0.00351806	-7.01391	12.3395	-7.03795	-12.3877	42.7579	52363.9	
3600.5	1.05127e-06	1433.5	27254.8	273093	34.995	14.3177	-0.00351809	-7.01395	12.3395	-7.038	-12.3878	42.7581	52371.8	
3601	1.05085e-06	1433.5	27254	273085	34.9976	14.3178	-0.00351812	-7.01399	12.3396	-7.03804	-12.3878	42.7584	52379.8	
3601.5	1.05043e-06	1433.5	27253.1	273077	35.0002	14.3179	-0.00351815	-7.01403	12.3396	-7.03808	-12.3879	42.7586	52387.8	
3602	1.05001e-06	1433.49	27252.3	273068	35.0028	14.318	-0.00351818	-7.01407	12.3397	-7.03812	-12.3879	42.7588	52395.8	
3602.5	1.04958e-06	1433.49	27251.5	273060	35.0053	14.3181	-0.00351821	-7.01411	12.3397	-7.03816	-12.388	42.759	52403.8	
3603	1.04916e-06	1433.49	27250.7	273052	35.0079	14.3181	-0.00351825	-7.01415	12.3398	-7.0382	-12.388	42.7592	52411.8	
3603.5	1.04874e-06	1433.49	27249.8	273043	35.0105	14.3182	-0.00351827	-7.01419	12.3399	-7.03824	-12.3881	42.7595	52419.7	
3604	1.04832e-06	1433.49	27249	273035	35.0131	14.3183	-0.00351831	-7.01423	12.3399	-7.03828	-12.3881	42.7597	52427.7	
3604.5	1.04789e-06	1433.49	27248.2	273027	35.0156	14.3184	-0.00351834	-7.01427	12.34	-7.03832	-12.3882	42.7599	52435.7	
3605	1.04747e-06	1433.49	27247.4	273019	35.0182	14.3185	-0.00351837	-7.01431	12.34	-7.03836	-12.3882	42.7601	52443.7	
3605.5	1.04705e-06	1433.48	27246.5	273010	35.0208	14.3186	-0.0035184	-7.01435	12.3401	-7.0384	-12.3883	42.7604	52451.7	
3606	1.04663e-06	1433.48	27245.7	273002	35.0234	14.3187	-0.00351843	-7.0144	12.3401	-7.03844	-12.3884	42.7606	52459.7	
3606.5	1.04621e-06	1433.48	27244.9	272994	35.0259	14.3188	-0.00351846	-7.01444	12.3402	-7.03849	-12.3884	42.7608	52467.6	
3607	1.04579e-06	1433.48	27244.1	272986	35.0285	14.3188	-0.0035185	-7.01448	12.3402	-7.03853	-12.3885	42.761	52475.6	
