t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
3237.5	3.39378e-06	1463.94	27920.4	167522	48.2553	5.95369	0.0144426	-2.77826	5.17261	-3.21713	-5.84394	18.492	43066.5	
3238	3.39452e-06	1463.94	27917.5	167505	48.2577	5.95398	0.0144434	-2.77841	5.17287	-3.21729	-5.84424	18.4929	43073	
3238.5	3.39597e-06	1463.95	27914.6	167488	48.2601	5.95428	0.0144442	-2.77855	5.17314	-3.21746	-5.84454	18.4939	43079.4	
3239	3.39779e-06	1463.95	27911.8	167471	48.2625	5.95458	0.014445	-2.77869	5.17341	-3.21762	-5.84483	18.4948	43085.9	
3239.5	3.39908e-06	1463.96	27908.9	167453	48.2649	5.95488	0.0144458	-2.77883	5.17367	-3.21778	-5.84513	18.4957	43092.3	
3240	3.40099e-06	1463.96	27906	167436	48.2673	5.95518	0.0144467	-2.77897	5.17394	-3.21794	-5.84542	18.4967	43098.8	
3240.5	3.40234e-06	1463.97	27903.1	167419	48.2697	5.95547	0.0144475	-2.77912	5.1742	-3.2181	-5.84572	18.4976	43105.2	
3241	3.40439e-06	1463.97	27900.3	167402	48.2721	5.95577	0.0144483	-2.77926	5.17447	-3.21826	-5.84602	18.4986	43111.7	
3241.5	3.40515e-06	1463.98	27897.4	167384	48.2745	5.95607	0.0144491	-2.7794	5.17474	-3.21842	-5.84631	18.4995	43118.2	
3242	3.4057e-06	1463.98	27894.5	167367	48.2769	5.95637	0.0144499	-2.77954	5.175	-3.21859	-5.84661	18.5004	43124.6	
3242.5	3.40652e-06	1463.99	27891.7	167350	48.2793	5.95666	0.0144508	-2.77968	5.17527	-3.21875	-5.8469	18.5014	43131.1	
3243	3.40719e-06	1463.99	27888.8	167333	48.2817	5.95696	0.0144516	-2.77983	5.17553	-3.21891	-5.8472	18.5023	43137.5	
3243.5	3.40793e-06	1464	27886	167316	48.2841	5.95726	0.0144524	-2.77997	5.1758	-3.21907	-5.8475	18.5032	43144	
3244	3.40864e-06	1464	27883.1	167298	48.2865	5.95756	0.0144532	-2.78011	5.17606	-3.21923	-5.84779	18.5042	43150.4	
3244.5	3.41021e-06	1464.01	27880.2	167281	48.2888	5.95785	0.014454	-2.78025	5.17633	-3.21939	-5.84809	18.5051	43156.9	
3245	3.41306e-06	1464.01	27877.4	167264	48.2912	5.95815	0.0144548	-2.78039	5.1766	-3.21955	-5.84838	18.506	43163.3	
3245.5	3.41332e-06	1464.02	27874.5	167247	48.2936	5.95845	0.0144557	-2.78054	5.17686	-3.21972	-5.84868	18.507	43169.8	
3246	3.41387e-06	1464.02	27871.6	167230	48.296	5.95875	0.0144565	-2.78068	5.17713	-3.21988	-5.84898	18.5079	43176.3	
3246.5	3.4145e-06	1464.03	27868.8	167213	48.2984	5.95904	0.0144573	-2.78082	5.17739	-3.22004	-5.84927	18.5088	43182.7	
3247	3.41547e-06	1464.03	27865.9	167195	48.3008	5.95934	0.0144581	-2.78096	5.17766	-3.2202	-5.84957	18.5098	43189.2	
3247.5	3.41686e-06	1464.04	27863	167178	48.3032	5.95964	0.0144589	-2.7811	5.17793	-3.22036	-5.84986	18.5107	43195.6	
3248	3.41861e-06	1464.04	27860.2	167161	48.3056	5.95994	0.0144598	-2.78125	5.17819	-3.22052	-5.85016	18.5117	43202.1	
3248.5	3.41938e-06	1464.05	27857.3	167144	48.308	5.96024	0.0144606	-2.78139	5.17846	-3.22068	-5.85046	18.5126	43208.5	
3249	3.41994e-06	1464.05	27854.5	167127	48.3103	5.96053	0.0144614	-2.78153	5.17872	-3.22084	-5.85075	18.5135	43215	
3249.5	3.42095e-06	1464.06	27851.6	167110	48.3127	5.96083	0.0144622	-2.78167	5.17899	-3.22101	-5.85105	18.5145	43221.4	
3250	3.42219e-06	1464.06	27848.7	167092	48.3151	5.96113	0.014463	-2.78181	5.17925	-3.22117	-5.85134	18.5154	43227.9	
3250.5	3.42363e-06	1464.07	27845.9	167075	48.3175	5.96143	0.0144639	-2.78196	5.17952	-3.22133	-5.85164	18.5163	43234.3	
3251	3.42591e-06	1464.07	27843	167058	48.3199	5.96172	0.0144647	-2.7821	5.17979	-3.22149	-5.85194	18.5173	43240.8	
3251.5	3.42675e-06	1464.08	27840.2	167041	48.3223	5.96202	0.0144655	-2.78224	5.18005	-3.22165	-5.85223	18.5182	43247.2	
3252	3.42758e-06	1464.08	27837.3	167024	48.3246	5.96232	0.0144663	-2.78238	5.18032	-3.22181	-5.85253	18.5191	43253.7	
3252.5	3.42902e-06	1464.09	27834.4	167007	48.327	5.96262	0.0144671	-2.78252	5.18058	-3.22197	-5.85282	18.5201	43260.1	
3253	3.43116e-06	1464.09	27831.6	166990	48.3294	5.96291	0.014468	-2.78267	5.18085	-3.22214	-5.85312	18.521	43266.6	
3253.5	3.4319e-06	1464.1	27828.7	166972	48.3318	5.96321	0.0144688	-2.78281	5.18112	-3.2223	-5.85342	18.5219	43273	
3254	3.43249e-06	1464.1	27825.9	166955	48.3342	5.96351	0.0144696	-2.78295	5.18138	-3.22246	-5.85371	18.5229	43279.5	
3254.5	3.43352e-06	1464.11	27823	166938	48.3366	5.96381	0.0144704	-2.78309	5.18165	-3.22262	-5.85401	18.5238	43285.9	
3255	3.43457e-06	1464.11	27820.2	166921	48.3389	5.96411	0.0144712	-2.78323	5.18191	-3.22278	-5.8543	18.5248	43292.4	
3255.5	3.43542e-06	1464.12	27817.3	166904	48.3413	5.9644	0.0144721	-2.78338	5.18218	-3.22294	-5.8546	18.5257	43298.8	
3256	3.43625e-06	1464.12	27814.4	166887	48.3437	5.9647	0.0144729	-2.78352	5.18244	-3.2231	-5.8549	18.5266	43305.3	
3256.5	3.43693e-06	1464.13	27811.6	166870	48.3461	5.965	0.0144737	-2.78366	5.18271	-3.22327	-5.85519	18.5276	43311.7	
3257	3.43793e-06	1464.13	27808.7	166852	48.3485	5.9653	0.0144745	-2.7838	5.18298	-3.22343	-5.85549	18.5285	43318.2	
3257.5	3.43855e-06	1464.14	27805.9	166835	48.3508	5.96559	0.0144753	-2.78394	5.18324	-3.22359	-5.85578	18.5294	43324.6	
3258	3.43968e-06	1464.14	27803	166818	48.3532	5.96589	0.0144762	-2.78409	5.18351	-3.22375	-5.85608	18.5304	43331.1	
3258.5	3.44106e-06	1464.15	27800.2	166801	48.3556	5.96619	0.014477	-2.78423	5.18377	-3.22391	-5.85638	18.5313	43337.5	
3259	3.44277e-06	1464.15	27797.3	166784	48.358	5.96649	0.0144778	-2.78437	5.18404	-3.22407	-5.85667	18.5322	43344	
3259.5	3.44382e-06	1464.16	27794.5	166767	48.3603	5.96679	0.0144786	-2.78451	5.18431	-3.22423	-5.85697	18.5332	43350.4	
3260	3.44498e-06	1464.16	27791.6	166750	48.3627	5.96708	0.0144794	-2.78465	5.18457	-3.22439	-5.85726	18.5341	43356.9	
3260.5	3.44581e-06	1464.17	27788.8	166733	48.3651	5.96738	0.0144803	-2.7848	5.18484	-3.22456	-5.85756	18.5351	43363.3	
3261	3.44643e-06	1464.17	27785.9	166715	48.3675	5.96768	0.0144811	-2.78494	5.1851	-3.22472	-5.85786	18.536	43369.8	
3261.5	3.44802e-06	1464.18	27783.1	166698	48.3698	5.96798	0.0144819	-2.78508	5.18537	-3.22488	-5.85815	18.5369	43376.2	
3262	3.45057e-06	1464.18	27780.2	166681	48.3722	5.96827	0.0144827	-2.78522	5.18563	-3.22504	-5.85845	18.5379	43382.6	
3262.5	3.45134e-06	1464.19	27777.4	166664	48.3746	5.96857	0.0144835	-2.78536	5.1859	-3.2252	-5.85874	18.5388	43389.1	
3263	3.45197e-06	1464.19	27774.5	166647	48.377	5.96887	0.0144844	-2.78551	5.18617	-3.22536	-5.85904	18.5397	43395.5	
3263.5	3.45337e-06	1464.2	27771.7	166630	48.3793	5.96917	0.0144852	-2.78565	5.18643	-3.22552	-5.85934	18.5407	43402	
3264	3.45556e-06	1464.2	27768.8	166613	48.3817	5.96947	0.014486	-2.78579	5.1867	-3.22569	-5.85963	18.5416	43408.4	
3264.5	3.45644e-06	1464.21	27766	166596	48.3841	5.96976	0.0144868	-2.78593	5.18696	-3.22585	-5.85993	18.5425	43414.9	
3265	3.45727e-06	1464.21	27763.1	166579	48.3864	5.97006	0.0144876	-2.78607	5.18723	-3.22601	-5.86022	18.5435	43421.3	
3265.5	3.45881e-06	1464.22	27760.3	166562	48.3888	5.97036	0.0144885	-2.78622	5.1875	-3.22617	-5.86052	18.5444	43427.8	
3266	3.46122e-06	1464.22	27757.4	166544	48.3912	5.97066	0.0144893	-2.78636	5.18776	-3.22633	-5.86082	18.5453	43434.2	
3266.5	3.46182e-06	1464.23	27754.6	166527	48.3935	5.97095	0.0144901	-2.7865	5.18803	-3.22649	-5.86111	18.5463	43440.6	
3267	3.46276e-06	1464.23	27751.7	166510	48.3959	5.97125	0.0144909	-2.78664	5.18829	-3.22665	-5.86141	18.5472	43447.1	
3267.5	3.46321e-06	1464.24	27748.9	166493	48.3983	5.97155	0.0144918	-2.78678	5.18856	-3.22682	-5.8617	18.5482	43453.5	
3268	3.46371e-06	1464.24	27746	166476	48.4007	5.97185	0.0144926	-2.78693	5.18882	-3.22698	-5.862	18.5491	43460	
3268.5	3.46453e-06	1464.25	27743.2	166459	48.403	5.97215	0.0144934	-2.78707	5.18909	-3.22714	-5.8623	18.55	43466.4	
3269	3.4655e-06	1464.26	27740.3	166442	48.4054	5.97244	0.0144942	-2.78721	5.18936	-3.2273	-5.86259	18.551	43472.9	
3269.5	3.46675e-06	1464.26	27737.5	166425	48.4078	5.97274	0.014495	-2.78735	5.18962	-3.22746	-5.86289	18.5519	43479.3	
3270	3.46772e-06	1464.27	27734.6	166408	48.4101	5.97304	0.0144959	-2.78749	5.18989	-3.22762	-5.86318	18.5528	43485.7	
3270.5	3.46829e-06	1464.27	27731.8	166391	48.4125	5.97334	0.0144967	-2.78764	5.19015	-3.22778	-5.86348	18.5538	43492.2	
3271	3.46938e-06	1464.28	27728.9	166374	48.4148	5.97363	0.0144975	-2.78778	5.19042	-3.22795	-5.86378	18.5547	43498.6	
3271.5	3.47087e-06	1464.28	27726.1	166357	48.4172	5.97393	0.0144983	-2.78792	5.19069	-3.22811	-5.86407	18.5556	43505.1	
3272	3.47322e-06	1464.29	27723.3	166340	48.4196	5.97423	0.0144991	-2.78806	5.19095	-3.22827	-5.86437	18.5566	43511.5	
3272.5	3.47477e-06	1464.29	27720.4	166322	48.4219	5.97453	0.0145	-2.7882	5.19122	-3.22843	-5.86466	18.5575	43517.9	
3273	3.47768e-06	1464.3	27717.6	166305	48.4243	5.97483	0.0145008	-2.78835	5.19148	-3.22859	-5.86496	18.5585	43524.4	
3273.5	3.47827e-06	1464.3	27714.7	166288	48.4267	5.97512	0.0145016	-2.78849	5.19175	-3.22875	-5.86526	18.5594	43530.8	
3274	3.47881e-06	1464.31	27711.9	166271	48.429	5.97542	0.0145024	-2.78863	5.19201	-3.22891	-5.86555	18.5603	43537.3	
3274.5	3.47986e-06	1464.31	27709	166254	48.4314	5.97572	0.0145033	-2.78877	5.19228	-3.22908	-5.86585	18.5613	43543.7	
3275	3.48124e-06	1464.32	27706.2	166237	48.4337	5.97602	0.0145041	-2.78891	5.19255	-3.22924	-5.86614	18.5622	43550.1	
3275.5	3.48188e-06	1464.32	27703.3	166220	48.4361	5.97631	0.0145049	-2.78906	5.19281	-3.2294	-5.86644	18.5631	43556.6	
3276	3.48239e-06	1464.33	27700.5	166203	48.4385	5.97661	0.0145057	-2.7892	5.19308	-3.22956	-5.86674	18.5641	43563	
3276.5	3.48315e-06	1464.33	27697.7	166186	48.4408	5.97691	0.0145065	-2.78934	5.19334	-3.22972	-5.86703	18.565	43569.5	
3277	3.48387e-06	1464.34	27694.8	166169	48.4432	5.97721	0.0145074	-2.78948	5.19361	-3.22988	-5.86733	18.5659	43575.9	
3277.5	3.48497e-06	1464.34	27692	166152	48.4455	5.97751	0.0145082	-2.78962	5.19387	-3.23005	-5.86762	18.5669	43582.3	
3278	3.48629e-06	1464.35	27689.1	166135	48.4479	5.9778	0.014509	-2.78977	5.19414	-3.23021	-5.86792	18.5678	43588.8	
3278.5	3.48721e-06	1464.35	27686.3	166118	48.4502	5.9781	0.0145098	-2.78991	5.19441	-3.23037	-5.86822	18.5688	43595.2	
3279	3.48803e-06	1464.36	27683.4	166101	48.4526	5.9784	0.0145107	-2.79005	5.19467	-3.23053	-5.86851	18.5697	43601.7	
3279.5	3.48878e-06	1464.36	27680.6	166084	48.455	5.9787	0.0145115	-2.79019	5.19494	-3.23069	-5.86881	18.5706	43608.1	
3280	3.48936e-06	1464.37	27677.8	166067	48.4573	5.97899	0.0145123	-2.79033	5.1952	-3.23085	-5.8691	18.5716	43614.5	
3280.5	3.4905e-06	1464.37	27674.9	166050	48.4597	5.97929	0.0145131	-2.79048	5.19547	-3.23101	-5.8694	18.5725	43621	
3281	3.49333e-06	1464.38	27672.1	166032	48.462	5.97959	0.0145139	-2.79062	5.19574	-3.23118	-5.8697	18.5734	43627.4	
3281.5	3.49421e-06	1464.38	27669.2	166015	48.4644	5.97989	0.0145148	-2.79076	5.196	-3.23134	-5.86999	18.5744	43633.8	
3282	3.4951e-06	1464.39	27666.4	165998	48.4667	5.98019	0.0145156	-2.7909	5.19627	-3.2315	-5.87029	18.5753	43640.3	
3282.5	3.4958e-06	1464.39	27663.6	165981	48.4691	5.98048	0.0145164	-2.79104	5.19653	-3.23166	-5.87058	18.5762	43646.7	
3283	3.49681e-06	1464.4	27660.7	165964	48.4714	5.98078	0.0145172	-2.79119	5.1968	-3.23182	-5.87088	18.5772	43653.1	
3283.5	3.49736e-06	1464.4	27657.9	165947	48.4738	5.98108	0.014518	-2.79133	5.19706	-3.23198	-5.87118	18.5781	43659.6	
3284	3.49816e-06	1464.41	27655	165930	48.4761	5.98138	0.0145189	-2.79147	5.19733	-3.23214	-5.87147	18.579	43666	
3284.5	3.49948e-06	1464.41	27652.2	165913	48.4785	5.98168	0.0145197	-2.79161	5.1976	-3.23231	-5.87177	18.58	43672.4	
3285	3.5005e-06	1464.42	27649.3	165896	48.4808	5.98197	0.0145205	-2.79175	5.19786	-3.23247	-5.87206	18.5809	43678.9	
3285.5	3.50171e-06	1464.42	27646.5	165879	48.4832	5.98227	0.0145213	-2.7919	5.19813	-3.23263	-5.87236	18.5819	43685.3	
3286	3.50426e-06	1464.43	27643.7	165862	48.4855	5.98257	0.0145222	-2.79204	5.19839	-3.23279	-5.87266	18.5828	43691.7	
3286.5	3.50519e-06	1464.43	27640.8	165845	48.4879	5.98287	0.014523	-2.79218	5.19866	-3.23295	-5.87295	18.5837	43698.2	
3287	3.50612e-06	1464.44	27638	165828	48.4902	5.98316	0.0145238	-2.79232	5.19892	-3.23311	-5.87325	18.5847	43704.6	
3287.5	3.50668e-06	1464.44	27635.1	165811	48.4926	5.98346	0.0145246	-2.79246	5.19919	-3.23327	-5.87354	18.5856	43711	
3288	3.50751e-06	1464.45	27632.3	165794	48.4949	5.98376	0.0145255	-2.79261	5.19946	-3.23344	-5.87384	18.5865	43717.5	
3288.5	3.50838e-06	1464.45	27629.5	165777	48.4973	5.98406	0.0145263	-2.79275	5.19972	-3.2336	-5.87414	18.5875	43723.9	
3289	3.509e-06	1464.46	27626.6	165760	48.4996	5.98436	0.0145271	-2.79289	5.19999	-3.23376	-5.87443	18.5884	43730.3	
3289.5	3.50987e-06	1464.46	27623.8	165743	48.502	5.98465	0.0145279	-2.79303	5.20025	-3.23392	-5.87473	18.5893	43736.8	
3290	3.51147e-06	1464.47	27620.9	165726	48.5043	5.98495	0.0145287	-2.79317	5.20052	-3.23408	-5.87502	18.5903	43743.2	
3290.5	3.5129e-06	1464.47	27618.1	165708	48.5067	5.98525	0.0145296	-2.79332	5.20079	-3.23424	-5.87532	18.5912	43749.6	
3291	3.51516e-06	1464.48	27615.2	165691	48.509	5.98555	0.0145304	-2.79346	5.20105	-3.23441	-5.87562	18.5922	43756.1	
3291.5	3.516e-06	1464.49	27612.4	165674	48.5113	5.98585	0.0145312	-2.7936	5.20132	-3.23457	-5.87591	18.5931	43762.5	
3292	3.51665e-06	1464.49	27609.6	165657	48.5137	5.98614	0.014532	-2.79374	5.20158	-3.23473	-5.87621	18.594	43768.9	
3292.5	3.51805e-06	1464.5	27606.7	165640	48.516	5.98644	0.0145329	-2.79388	5.20185	-3.23489	-5.87651	18.595	43775.4	
3293	3.52123e-06	1464.5	27603.9	165623	48.5184	5.98674	0.0145337	-2.79403	5.20211	-3.23505	-5.8768	18.5959	43781.8	
3293.5	3.52177e-06	1464.51	27601	165606	48.5207	5.98704	0.0145345	-2.79417	5.20238	-3.23521	-5.8771	18.5968	43788.2	
3294	3.52289e-06	1464.51	27598.2	165589	48.5231	5.98734	0.0145353	-2.79431	5.20265	-3.23537	-5.87739	18.5978	43794.7	
3294.5	3.52444e-06	1464.52	27595.3	165572	48.5254	5.98763	0.0145362	-2.79445	5.20291	-3.23554	-5.87769	18.5987	43801.1	
3295	3.52664e-06	1464.52	27592.5	165555	48.5277	5.98793	0.014537	-2.79459	5.20318	-3.2357	-5.87799	18.5996	43807.5	
3295.5	3.52737e-06	1464.53	27589.7	165538	48.5301	5.98823	0.0145378	-2.79474	5.20344	-3.23586	-5.87828	18.6006	43813.9	
3296	3.52846e-06	1464.53	27586.8	165521	48.5324	5.98853	0.0145386	-2.79488	5.20371	-3.23602	-5.87858	18.6015	43820.4	
3296.5	3.52968e-06	1464.54	27584	165504	48.5348	5.98882	0.0145394	-2.79502	5.20397	-3.23618	-5.87887	18.6025	43826.8	
3297	3.53065e-06	1464.54	27581.1	165487	48.5371	5.98912	0.0145403	-2.79516	5.20424	-3.23634	-5.87917	18.6034	43833.2	
3297.5	3.53143e-06	1464.55	27578.3	165470	48.5394	5.98942	0.0145411	-2.7953	5.20451	-3.2365	-5.87947	18.6043	43839.7	
3298	3.53248e-06	1464.55	27575.4	165453	48.5418	5.98972	0.0145419	-2.79545	5.20477	-3.23667	-5.87976	18.6053	43846.1	
3298.5	3.53358e-06	1464.56	27572.6	165436	48.5441	5.99002	0.0145427	-2.79559	5.20504	-3.23683	-5.88006	18.6062	43852.5	
3299	3.53427e-06	1464.56	27569.8	165419	48.5464	5.99031	0.0145436	-2.79573	5.2053	-3.23699	-5.88035	18.6071	43858.9	
3299.5	3.53512e-06	1464.57	27566.9	165402	48.5488	5.99061	0.0145444	-2.79587	5.20557	-3.23715	-5.88065	18.6081	43865.4	
3300	3.53634e-06	1464.57	27564.1	165385	48.5511	5.99091	0.0145452	-2.79601	5.20583	-3.23731	-5.88095	18.609	43871.8	
3300.5	3.53776e-06	1464.58	27561.2	165367	48.5535	5.99121	0.014546	-2.79616	5.2061	-3.23747	-5.88124	18.6099	43878.2	
3301	3.53962e-06	1464.58	27558.4	165350	48.5558	5.99151	0.0145469	-2.7963	5.20637	-3.23764	-5.88154	18.6109	43884.6	
3301.5	3.54005e-06	1464.59	27555.6	165333	48.5581	5.9918	0.0145477	-2.79644	5.20663	-3.2378	-5.88183	18.6118	43891.1	
3302	3.54051e-06	1464.59	27552.7	165316	48.5605	5.9921	0.0145485	-2.79658	5.2069	-3.23796	-5.88213	18.6128	43897.5	
3302.5	3.54083e-06	1464.6	27549.9	165299	48.5628	5.9924	0.0145493	-2.79672	5.20716	-3.23812	-5.88243	18.6137	43903.9	
3303	3.54143e-06	1464.6	27547	165282	48.5651	5.9927	0.0145502	-2.79687	5.20743	-3.23828	-5.88272	18.6146	43910.3	
3303.5	3.54291e-06	1464.61	27544.2	165265	48.5675	5.993	0.014551	-2.79701	5.20769	-3.23844	-5.88302	18.6156	43916.8	
3304	3.54323e-06	1464.61	27541.4	165248	48.5698	5.99329	0.0145518	-2.79715	5.20796	-3.23861	-5.88331	18.6165	43923.2	
3304.5	3.54365e-06	1464.62	27538.5	165231	48.5721	5.99359	0.0145526	-2.79729	5.20823	-3.23877	-5.88361	18.6174	43929.6	
3305	3.54488e-06	1464.62	27535.7	165214	48.5744	5.99389	0.0145535	-2.79743	5.20849	-3.23893	-5.88391	18.6184	43936	
3305.5	3.54754e-06	1464.63	27532.9	165197	48.5768	5.99419	0.0145543	-2.79758	5.20876	-3.23909	-5.8842	18.6193	43942.5	
3306	3.54807e-06	1464.64	27530	165180	48.5791	5.99449	0.0145551	-2.79772	5.20902	-3.23925	-5.8845	18.6202	43948.9	
3306.5	3.54902e-06	1464.64	27527.2	165163	48.5814	5.99478	0.014556	-2.79786	5.20929	-3.23941	-5.8848	18.6212	43955.3	
3307	3.54971e-06	1464.65	27524.3	165146	48.5838	5.99508	0.0145568	-2.798	5.20955	-3.23957	-5.88509	18.6221	43961.7	
3307.5	3.55094e-06	1464.65	27521.5	165129	48.5861	5.99538	0.0145576	-2.79814	5.20982	-3.23974	-5.88539	18.6231	43968.1	
3308	3.55223e-06	1464.66	27518.7	165112	48.5884	5.99568	0.0145584	-2.79829	5.21009	-3.2399	-5.88568	18.624	43974.6	
3308.5	3.55316e-06	1464.66	27515.8	165095	48.5907	5.99597	0.0145593	-2.79843	5.21035	-3.24006	-5.88598	18.6249	43981	
3309	3.55428e-06	1464.67	27513	165078	48.5931	5.99627	0.0145601	-2.79857	5.21062	-3.24022	-5.88628	18.6259	43987.4	
3309.5	3.55548e-06	1464.67	27510.2	165061	48.5954	5.99657	0.0145609	-2.79871	5.21088	-3.24038	-5.88657	18.6268	43993.8	
3310	3.55711e-06	1464.68	27507.3	165044	48.5977	5.99687	0.0145617	-2.79885	5.21115	-3.24054	-5.88687	18.6277	44000.3	
3310.5	3.55768e-06	1464.68	27504.5	165027	48.6	5.99717	0.0145626	-2.799	5.21141	-3.24071	-5.88716	18.6287	44006.7	
3311	3.55834e-06	1464.69	27501.6	165010	48.6024	5.99746	0.0145634	-2.79914	5.21168	-3.24087	-5.88746	18.6296	44013.1	
3311.5	3.55882e-06	1464.69	27498.8	164993	48.6047	5.99776	0.0145642	-2.79928	5.21195	-3.24103	-5.88776	18.6305	44019.5	
3312	3.55927e-06	1464.7	27496	164976	48.607	5.99806	0.014565	-2.79942	5.21221	-3.24119	-5.88805	18.6315	44025.9	
3312.5	3.55996e-06	1464.7	27493.2	164959	48.6093	5.99836	0.0145659	-2.79956	5.21248	-3.24135	-5.88835	18.6324	44032.4	
3313	3.56129e-06	1464.71	27490.3	164942	48.6117	5.99866	0.0145667	-2.79971	5.21274	-3.24151	-5.88864	18.6334	44038.8	
3313.5	3.56196e-06	1464.71	27487.5	164925	48.614	5.99895	0.0145675	-2.79985	5.21301	-3.24167	-5.88894	18.6343	44045.2	
3314	3.56329e-06	1464.72	27484.7	164908	48.6163	5.99925	0.0145683	-2.79999	5.21327	-3.24184	-5.88924	18.6352	44051.6	
3314.5	3.56389e-06	1464.72	27481.8	164891	48.6186	5.99955	0.0145692	-2.80013	5.21354	-3.242	-5.88953	18.6362	44058	
3315	3.56513e-06	1464.73	27479	164874	48.621	5.99985	0.01457	-2.80027	5.21381	-3.24216	-5.88983	18.6371	44064.5	
3315.5	3.56596e-06	1464.73	27476.2	164857	48.6233	6.00015	0.0145708	-2.80042	5.21407	-3.24232	-5.89012	18.638	44070.9	
3316	3.56734e-06	1464.74	27473.3	164840	48.6256	6.00044	0.0145716	-2.80056	5.21434	-3.24248	-5.89042	18.639	44077.3	
3316.5	3.56783e-06	1464.74	27470.5	164823	48.6279	6.00074	0.0145725	-2.8007	5.2146	-3.24264	-5.89072	18.6399	44083.7	
3317	3.56907e-06	1464.75	27467.7	164806	48.6302	6.00104	0.0145733	-2.80084	5.21487	-3.24281	-5.89101	18.6408	44090.1	
3317.5	3.57068e-06	1464.76	27464.9	164789	48.6325	6.00134	0.0145741	-2.80098	5.21513	-3.24297	-5.89131	18.6418	44096.5	
3318	3.57112e-06	1464.76	27462	164772	48.6349	6.00164	0.014575	-2.80113	5.2154	-3.24313	-5.89161	18.6427	44103	
3318.5	3.57153e-06	1464.77	27459.2	164755	48.6372	6.00193	0.0145758	-2.80127	5.21567	-3.24329	-5.8919	18.6437	44109.4	
3319	3.57296e-06	1464.77	27456.4	164738	48.6395	6.00223	0.0145766	-2.80141	5.21593	-3.24345	-5.8922	18.6446	44115.8	
3319.5	3.5773e-06	1464.78	27453.6	164721	48.6418	6.00253	0.0145774	-2.80155	5.2162	-3.24361	-5.89249	18.6455	44122.2	
3320	3.57857e-06	1464.78	27450.7	164704	48.6441	6.00283	0.0145783	-2.8017	5.21646	-3.24378	-5.89279	18.6465	44128.6	
3320.5	3.57954e-06	1464.79	27447.9	164688	48.6464	6.00313	0.0145791	-2.80184	5.21673	-3.24394	-5.89309	18.6474	44135	
3321	3.58028e-06	1464.79	27445.1	164671	48.6488	6.00342	0.0145799	-2.80198	5.21699	-3.2441	-5.89338	18.6483	44141.5	
3321.5	3.58117e-06	1464.8	27442.3	164654	48.6511	6.00372	0.0145808	-2.80212	5.21726	-3.24426	-5.89368	18.6493	44147.9	
3322	3.58208e-06	1464.8	27439.5	164637	48.6534	6.00402	0.0145816	-2.80226	5.21753	-3.24442	-5.89397	18.6502	44154.3	
3322.5	3.58333e-06	1464.81	27436.6	164620	48.6557	6.00432	0.0145824	-2.80241	5.21779	-3.24458	-5.89427	18.6511	44160.7	
3323	3.58638e-06	1464.81	27433.8	164603	48.658	6.00462	0.0145832	-2.80255	5.21806	-3.24475	-5.89457	18.6521	44167.1	
3323.5	3.5878e-06	1464.82	27431	164586	48.6603	6.00491	0.0145841	-2.80269	5.21832	-3.24491	-5.89486	18.653	44173.5	
3324	3.59013e-06	1464.82	27428.2	164569	48.6626	6.00521	0.0145849	-2.80283	5.21859	-3.24507	-5.89516	18.654	44179.9	
3324.5	3.59092e-06	1464.83	27425.4	164552	48.6649	6.00551	0.0145857	-2.80297	5.21885	-3.24523	-5.89545	18.6549	44186.4	
3325	3.59203e-06	1464.83	27422.5	164535	48.6673	6.00581	0.0145865	-2.80312	5.21912	-3.24539	-5.89575	18.6558	44192.8	
3325.5	3.59321e-06	1464.84	27419.7	164518	48.6696	6.00611	0.0145874	-2.80326	5.21939	-3.24555	-5.89605	18.6568	44199.2	
3326	3.59527e-06	1464.84	27416.9	164501	48.6719	6.0064	0.0145882	-2.8034	5.21965	-3.24572	-5.89634	18.6577	44205.6	
3326.5	3.59557e-06	1464.85	27414.1	164485	48.6742	6.0067	0.014589	-2.80354	5.21992	-3.24588	-5.89664	18.6586	44212	
3327	3.59594e-06	1464.85	27411.3	164468	48.6765	6.007	0.0145898	-2.80368	5.22018	-3.24604	-5.89694	18.6596	44218.4	
3327.5	3.59647e-06	1464.86	27408.5	164451	48.6788	6.0073	0.0145907	-2.80383	5.22045	-3.2462	-5.89723	18.6605	44224.8	
3328	3.59755e-06	1464.87	27405.7	164434	48.6811	6.0076	0.0145915	-2.80397	5.22071	-3.24636	-5.89753	18.6614	44231.2	
3328.5	3.5985e-06	1464.87	27402.8	164417	48.6834	6.0079	0.0145923	-2.80411	5.22098	-3.24652	-5.89782	18.6624	44237.7	
3329	3.59944e-06	1464.88	27400	164400	48.6857	6.00819	0.0145932	-2.80425	5.22125	-3.24668	-5.89812	18.6633	44244.1	
3329.5	3.60269e-06	1464.88	27397.2	164383	48.688	6.00849	0.014594	-2.80439	5.22151	-3.24685	-5.89842	18.6643	44250.5	
3330	3.60466e-06	1464.89	27394.4	164366	48.6903	6.00879	0.0145948	-2.80454	5.22178	-3.24701	-5.89871	18.6652	44256.9	
3330.5	3.60517e-06	1464.89	27391.6	164350	48.6926	6.00909	0.0145956	-2.80468	5.22204	-3.24717	-5.89901	18.6661	44263.3	
