t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
100	9.87424e-06	1470.47	129835	779010	3.00817	47.0561	0.0353321	-23.5027	40.1394	-23.4696	-40.1048	140.036	1273.34	
100.5	9.85945e-06	1470.45	129739	778437	3.01544	47.0563	0.0353321	-23.5027	40.1396	-23.4697	-40.1049	140.036	1279.48	
101	9.84527e-06	1470.44	129644	777862	3.0227	47.0564	0.0353321	-23.5028	40.1397	-23.4698	-40.1051	140.037	1285.62	
101.5	9.82958e-06	1470.43	129548	777287	3.02995	47.0566	0.0353321	-23.5029	40.1398	-23.4698	-40.1052	140.037	1291.76	
102	9.81571e-06	1470.41	129452	776712	3.03717	47.0567	0.0353321	-23.503	40.14	-23.4699	-40.1053	140.038	1297.91	
102.5	9.80159e-06	1470.4	129356	776139	3.04438	47.0569	0.0353321	-23.503	40.1401	-23.47	-40.1055	140.038	1304.05	
103	9.78612e-06	1470.38	129261	775566	3.05157	47.057	0.0353321	-23.5031	40.1402	-23.47	-40.1056	140.039	1310.2	
103.5	9.77114e-06	1470.37	129166	774995	3.05875	47.0572	0.0353321	-23.5032	40.1404	-23.4701	-40.1057	140.039	1316.34	
104	9.75587e-06	1470.35	129071	774425	3.06591	47.0573	0.0353321	-23.5032	40.1405	-23.4702	-40.1059	140.039	1322.49	
104.5	9.74155e-06	1470.34	128976	773856	3.07305	47.0575	0.0353321	-23.5033	40.1407	-23.4703	-40.106	140.04	1328.64	
105	9.72799e-06	1470.32	128882	773289	3.08018	47.0576	0.0353321	-23.5034	40.1408	-23.4703	-40.1062	140.04	1334.79	
105.5	9.71435e-06	1470.31	128787	772724	3.0873	47.0578	0.0353321	-23.5035	40.141	-23.4704	-40.1063	140.041	1340.93	
106	9.70094e-06	1470.3	128693	772161	3.09439	47.0579	0.0353321	-23.5036	40.1411	-23.4705	-40.1065	140.041	1347.08	
106.5	9.68587e-06	1470.28	128600	771598	3.10148	47.0581	0.0353321	-23.5036	40.1412	-23.4706	-40.1066	140.042	1353.23	
107	9.66863e-06	1470.27	128506	771035	3.10854	47.0582	0.0353321	-23.5037	40.1414	-23.4706	-40.1067	140.042	1359.38	
107.5	9.65496e-06	1470.25	128412	770471	3.11559	47.0584	0.0353321	-23.5038	40.1415	-23.4707	-40.1069	140.043	1365.54	
108	9.63469e-06	1470.24	128318	769906	3.12263	47.0586	0.0353321	-23.5039	40.1417	-23.4708	-40.1071	140.043	1371.69	
108.5	9.62179e-06	1470.23	128223	769340	3.12965	47.0587	0.0353322	-23.504	40.1419	-23.4709	-40.1072	140.044	1377.84	
109	9.60744e-06	1470.21	128129	768771	3.13665	47.0589	0.0353322	-23.504	40.142	-23.471	-40.1074	140.044	1384	
109.5	9.59318e-06	1470.2	128033	768201	3.14365	47.0591	0.0353322	-23.5041	40.1422	-23.4711	-40.1075	140.045	1390.15	
110	9.5799e-06	1470.18	127938	767627	3.15062	47.0592	0.0353322	-23.5042	40.1423	-23.4711	-40.1077	140.045	1396.3	
110.5	9.56647e-06	1470.17	127842	767051	3.15758	47.0594	0.0353322	-23.5043	40.1425	-23.4712	-40.1078	140.046	1402.46	
111	9.55301e-06	1470.15	127746	766476	3.16453	47.0596	0.0353323	-23.5044	40.1426	-23.4713	-40.108	140.047	1408.62	
111.5	9.53952e-06	1470.14	127651	765905	3.17146	47.0598	0.0353323	-23.5045	40.1428	-23.4714	-40.1082	140.047	1414.77	
112	9.52599e-06	1470.13	127556	765335	3.17838	47.0599	0.0353323	-23.5046	40.143	-23.4715	-40.1083	140.048	1420.93	
112.5	9.51246e-06	1470.11	127461	764769	3.18528	47.0601	0.0353323	-23.5047	40.1431	-23.4716	-40.1085	140.048	1427.09	
113	9.4989e-06	1470.1	127367	764203	3.19217	47.0603	0.0353324	-23.5047	40.1433	-23.4717	-40.1086	140.049	1433.25	
113.5	9.48532e-06	1470.08	127273	763638	3.19905	47.0605	0.0353324	-23.5048	40.1435	-23.4718	-40.1088	140.049	1439.41	
114	9.47175e-06	1470.07	127179	763072	3.20591	47.0607	0.0353324	-23.5049	40.1436	-23.4718	-40.109	140.05	1445.57	
114.5	9.45817e-06	1470.06	127085	762512	3.21275	47.0609	0.0353325	-23.505	40.1438	-23.4719	-40.1092	140.05	1451.73	
115	9.4446e-06	1470.04	126994	761961	3.21959	47.0611	0.0353325	-23.5051	40.144	-23.472	-40.1093	140.051	1457.89	
115.5	9.43102e-06	1470.03	126902	761410	3.2264	47.0612	0.0353326	-23.5052	40.1442	-23.4721	-40.1095	140.052	1464.06	
116	9.41745e-06	1470.02	126810	760858	3.23321	47.0614	0.0353326	-23.5053	40.1443	-23.4722	-40.1097	140.052	1470.22	
116.5	9.40388e-06	1470	126718	760306	3.24	47.0616	0.0353326	-23.5054	40.1445	-23.4723	-40.1099	140.053	1476.38	
117	9.3903e-06	1469.99	126625	759752	3.24678	47.0618	0.0353327	-23.5055	40.1447	-23.4724	-40.11	140.053	1482.55	
117.5	9.37671e-06	1469.97	126533	759197	3.25354	47.062	0.0353327	-23.5056	40.1449	-23.4725	-40.1102	140.054	1488.71	
118	9.36313e-06	1469.96	126440	758640	3.26029	47.0622	0.0353328	-23.5057	40.145	-23.4726	-40.1104	140.055	1494.88	
118.5	9.34956e-06	1469.95	126347	758084	3.26703	47.0624	0.0353328	-23.5058	40.1452	-23.4727	-40.1106	140.055	1501.05	
119	9.336e-06	1469.93	126255	757529	3.27376	47.0626	0.0353329	-23.5059	40.1454	-23.4728	-40.1108	140.056	1507.21	
119.5	9.32251e-06	1469.92	126162	756975	3.28047	47.0628	0.0353329	-23.506	40.1456	-23.4729	-40.1109	140.056	1513.38	
120	9.30905e-06	1469.91	126071	756425	3.28717	47.063	0.035333	-23.5061	40.1458	-23.473	-40.1111	140.057	1519.55	
120.5	9.29562e-06	1469.89	125980	755881	3.29385	47.0632	0.035333	-23.5062	40.146	-23.4731	-40.1113	140.058	1525.72	
121	9.2822e-06	1469.88	125890	755342	3.30052	47.0634	0.0353331	-23.5063	40.1462	-23.4732	-40.1115	140.058	1531.89	
121.5	9.26879e-06	1469.86	125800	754803	3.30718	47.0636	0.0353331	-23.5064	40.1463	-23.4733	-40.1117	140.059	1538.06	
122	9.25536e-06	1469.85	125710	754258	3.31383	47.0639	0.0353332	-23.5065	40.1465	-23.4734	-40.1119	140.06	1544.23	
122.5	9.24208e-06	1469.84	125618	753708	3.32046	47.0641	0.0353333	-23.5066	40.1467	-23.4735	-40.1121	140.06	1550.4	
123	9.22872e-06	1469.82	125527	753161	3.32708	47.0643	0.0353333	-23.5067	40.1469	-23.4736	-40.1123	140.061	1556.58	
123.5	9.21526e-06	1469.81	125437	752621	3.33369	47.0645	0.0353334	-23.5068	40.1471	-23.4737	-40.1125	140.062	1562.75	
124	9.20442e-06	1469.8	125348	752091	3.34029	47.0647	0.0353334	-23.5069	40.1473	-23.4738	-40.1127	140.062	1568.92	
124.5	9.17346e-06	1469.78	125261	751564	3.34687	47.0649	0.0353335	-23.507	40.1475	-23.474	-40.1129	140.063	1575.1	
125	9.16249e-06	1469.77	125173	751036	3.35344	47.0652	0.0353336	-23.5072	40.1477	-23.4741	-40.1131	140.064	1581.27	
125.5	9.14987e-06	1469.76	125084	750505	3.36	47.0654	0.0353336	-23.5073	40.1479	-23.4742	-40.1133	140.064	1587.45	
126	9.13713e-06	1469.74	124995	749973	3.36655	47.0656	0.0353337	-23.5074	40.1481	-23.4743	-40.1135	140.065	1593.63	
126.5	9.12434e-06	1469.73	124907	749440	3.37309	47.0658	0.0353338	-23.5075	40.1483	-23.4744	-40.1137	140.066	1599.8	
127	9.11153e-06	1469.72	124818	748909	3.37961	47.0661	0.0353339	-23.5076	40.1485	-23.4745	-40.1139	140.066	1605.98	
127.5	9.09951e-06	1469.7	124731	748386	3.38612	47.0663	0.0353339	-23.5077	40.1487	-23.4746	-40.1141	140.067	1612.16	
128	9.08024e-06	1469.69	124643	747861	3.39262	47.0665	0.035334	-23.5078	40.1489	-23.4747	-40.1143	140.068	1618.34	
128.5	9.06807e-06	1469.68	124555	747330	3.39911	47.0668	0.0353341	-23.508	40.1492	-23.4749	-40.1145	140.069	1624.52	
129	9.05522e-06	1469.66	124466	746797	3.40558	47.067	0.0353342	-23.5081	40.1494	-23.475	-40.1147	140.069	1630.7	
129.5	9.04244e-06	1469.65	124377	746264	3.41204	47.0672	0.0353343	-23.5082	40.1496	-23.4751	-40.1149	140.07	1636.88	
130	9.0297e-06	1469.64	124289	745732	3.4185	47.0675	0.0353343	-23.5083	40.1498	-23.4752	-40.1151	140.071	1643.06	
130.5	9.01731e-06	1469.62	124201	745203	3.42494	47.0677	0.0353344	-23.5084	40.15	-23.4753	-40.1154	140.071	1649.25	
131	9.00222e-06	1469.61	124112	744675	3.43136	47.0679	0.0353345	-23.5085	40.1502	-23.4754	-40.1156	140.072	1655.43	
131.5	8.98982e-06	1469.6	124024	744146	3.43778	47.0682	0.0353346	-23.5087	40.1504	-23.4756	-40.1158	140.073	1661.61	
132	8.97877e-06	1469.58	123936	743617	3.44419	47.0684	0.0353347	-23.5088	40.1507	-23.4757	-40.116	140.074	1667.8	
132.5	8.95449e-06	1469.57	123848	743087	3.45058	47.0687	0.0353348	-23.5089	40.1509	-23.4758	-40.1162	140.074	1673.98	
133	8.94305e-06	1469.56	123760	742559	3.45697	47.0689	0.0353349	-23.509	40.1511	-23.4759	-40.1165	140.075	1680.17	
133.5	8.9304e-06	1469.54	123672	742033	3.46334	47.0692	0.035335	-23.5092	40.1513	-23.476	-40.1167	140.076	1686.36	
134	8.91782e-06	1469.53	123584	741506	3.4697	47.0694	0.0353351	-23.5093	40.1516	-23.4762	-40.1169	140.077	1692.54	
134.5	8.90543e-06	1469.52	123496	740977	3.47605	47.0697	0.0353352	-23.5094	40.1518	-23.4763	-40.1171	140.077	1698.73	
135	8.893e-06	1469.5	123408	740451	3.48239	47.0699	0.0353353	-23.5095	40.152	-23.4764	-40.1174	140.078	1704.92	
135.5	8.8806e-06	1469.49	123322	739934	3.48871	47.0702	0.0353354	-23.5097	40.1522	-23.4765	-40.1176	140.079	1711.11	
136	8.86852e-06	1469.48	123238	739426	3.49503	47.0705	0.0353355	-23.5098	40.1525	-23.4767	-40.1178	140.08	1717.3	
136.5	8.85261e-06	1469.47	123152	738913	3.50134	47.0707	0.0353356	-23.5099	40.1527	-23.4768	-40.118	140.081	1723.49	
137	8.84059e-06	1469.45	123066	738397	3.50763	47.071	0.0353357	-23.51	40.1529	-23.4769	-40.1183	140.081	1729.68	
137.5	8.82822e-06	1469.44	122980	737881	3.51392	47.0712	0.0353358	-23.5102	40.1532	-23.4771	-40.1185	140.082	1735.87	
138	8.81573e-06	1469.43	122895	737367	3.52019	47.0715	0.0353359	-23.5103	40.1534	-23.4772	-40.1188	140.083	1742.06	
138.5	8.80323e-06	1469.41	122810	736861	3.52645	47.0718	0.035336	-23.5104	40.1536	-23.4773	-40.119	140.084	1748.26	
139	8.79071e-06	1469.4	122726	736358	3.53271	47.072	0.0353361	-23.5106	40.1539	-23.4775	-40.1192	140.085	1754.45	
139.5	8.77822e-06	1469.39	122642	735853	3.53895	47.0723	0.0353362	-23.5107	40.1541	-23.4776	-40.1195	140.085	1760.65	
140	8.76578e-06	1469.37	122558	735347	3.54518	47.0726	0.0353363	-23.5108	40.1544	-23.4777	-40.1197	140.086	1766.84	
140.5	8.75333e-06	1469.36	122473	734840	3.5514	47.0728	0.0353364	-23.511	40.1546	-23.4779	-40.12	140.087	1773.04	
141	8.74087e-06	1469.35	122389	734335	3.55761	47.0731	0.0353366	-23.5111	40.1549	-23.478	-40.1202	140.088	1779.23	
141.5	8.72836e-06	1469.34	122305	733831	3.56381	47.0734	0.0353367	-23.5112	40.1551	-23.4781	-40.1204	140.089	1785.43	
142	8.71585e-06	1469.32	122221	733327	3.57	47.0737	0.0353368	-23.5114	40.1554	-23.4783	-40.1207	140.09	1791.63	
142.5	8.70343e-06	1469.31	122137	732823	3.57618	47.0739	0.0353369	-23.5115	40.1556	-23.4784	-40.1209	140.09	1797.82	
143	8.69104e-06	1469.3	122053	732318	3.58235	47.0742	0.035337	-23.5117	40.1558	-23.4785	-40.1212	140.091	1804.02	
143.5	8.6787e-06	1469.29	121969	731812	3.58851	47.0745	0.0353372	-23.5118	40.1561	-23.4787	-40.1214	140.092	1810.22	
144	8.66646e-06	1469.27	121884	731305	3.59466	47.0748	0.0353373	-23.5119	40.1564	-23.4788	-40.1217	140.093	1816.42	
144.5	8.65421e-06	1469.26	121800	730797	3.6008	47.0751	0.0353374	-23.5121	40.1566	-23.479	-40.1219	140.094	1822.62	
145	8.64192e-06	1469.25	121715	730288	3.60693	47.0754	0.0353375	-23.5122	40.1569	-23.4791	-40.1222	140.095	1828.82	
145.5	8.63135e-06	1469.23	121630	729780	3.61305	47.0756	0.0353377	-23.5124	40.1571	-23.4792	-40.1225	140.096	1835.03	
146	8.60743e-06	1469.22	121546	729274	3.61916	47.0759	0.0353378	-23.5125	40.1574	-23.4794	-40.1227	140.096	1841.23	
146.5	8.58286e-06	1469.21	121462	728771	3.62526	47.0762	0.0353379	-23.5127	40.1576	-23.4795	-40.123	140.097	1847.43	
147	8.57283e-06	1469.2	121379	728272	3.63135	47.0765	0.0353381	-23.5128	40.1579	-23.4797	-40.1232	140.098	1853.63	
147.5	8.56144e-06	1469.18	121297	727781	3.63743	47.0768	0.0353382	-23.513	40.1582	-23.4798	-40.1235	140.099	1859.84	
148	8.54995e-06	1469.17	121216	727297	3.6435	47.0771	0.0353383	-23.5131	40.1584	-23.48	-40.1238	140.1	1866.04	
148.5	8.53841e-06	1469.16	121135	726813	3.64956	47.0774	0.0353385	-23.5132	40.1587	-23.4801	-40.124	140.101	1872.25	
149	8.52682e-06	1469.15	121054	726323	3.65561	47.0777	0.0353386	-23.5134	40.159	-23.4803	-40.1243	140.102	1878.46	
149.5	8.51516e-06	1469.13	120971	725828	3.66165	47.078	0.0353388	-23.5135	40.1592	-23.4804	-40.1246	140.103	1884.66	
150	8.50346e-06	1469.12	120889	725333	3.66768	47.0783	0.0353389	-23.5137	40.1595	-23.4806	-40.1248	140.104	1890.87	
150.5	8.49172e-06	1469.11	120807	724840	3.67371	47.0786	0.0353391	-23.5138	40.1598	-23.4807	-40.1251	140.105	1897.08	
151	8.47998e-06	1469.1	120723	724340	3.67972	47.0789	0.0353392	-23.514	40.16	-23.4809	-40.1254	140.106	1903.29	
151.5	8.4682e-06	1469.08	120640	723839	3.68572	47.0792	0.0353394	-23.5142	40.1603	-23.481	-40.1256	140.106	1909.49	
152	8.45638e-06	1469.07	120558	723347	3.69172	47.0795	0.0353395	-23.5143	40.1606	-23.4812	-40.1259	140.107	1915.7	
152.5	8.44453e-06	1469.06	120477	722859	3.69771	47.0798	0.0353397	-23.5145	40.1609	-23.4813	-40.1262	140.108	1921.92	
153	8.43265e-06	1469.05	120396	722374	3.70368	47.0802	0.0353398	-23.5146	40.1611	-23.4815	-40.1265	140.109	1928.13	
153.5	8.42077e-06	1469.03	120315	721891	3.70965	47.0805	0.03534	-23.5148	40.1614	-23.4816	-40.1267	140.11	1934.34	
154	8.40888e-06	1469.02	120235	721412	3.71561	47.0808	0.0353401	-23.5149	40.1617	-23.4818	-40.127	140.111	1940.55	
154.5	8.39697e-06	1469.01	120155	720932	3.72156	47.0811	0.0353403	-23.5151	40.162	-23.4819	-40.1273	140.112	1946.76	
155	8.38507e-06	1469	120075	720451	3.7275	47.0814	0.0353404	-23.5152	40.1622	-23.4821	-40.1276	140.113	1952.98	
155.5	8.37321e-06	1468.99	119995	719973	3.73343	47.0817	0.0353406	-23.5154	40.1625	-23.4823	-40.1279	140.114	1959.19	
156	8.36137e-06	1468.97	119916	719497	3.73935	47.0821	0.0353408	-23.5156	40.1628	-23.4824	-40.1281	140.115	1965.41	
156.5	8.34953e-06	1468.96	119837	719024	3.74526	47.0824	0.0353409	-23.5157	40.1631	-23.4826	-40.1284	140.116	1971.62	
157	8.33772e-06	1468.95	119759	718556	3.75117	47.0827	0.0353411	-23.5159	40.1634	-23.4827	-40.1287	140.117	1977.84	
157.5	8.32594e-06	1468.94	119682	718093	3.75706	47.083	0.0353413	-23.516	40.1637	-23.4829	-40.129	140.118	1984.05	
158	8.31417e-06	1468.92	119604	717627	3.76295	47.0834	0.0353414	-23.5162	40.164	-23.4831	-40.1293	140.119	1990.27	
158.5	8.30239e-06	1468.91	119527	717162	3.76882	47.0837	0.0353416	-23.5164	40.1643	-23.4832	-40.1296	140.12	1996.49	
159	8.29062e-06	1468.9	119451	716704	3.77469	47.084	0.0353418	-23.5165	40.1646	-23.4834	-40.1299	140.121	2002.71	
159.5	8.27891e-06	1468.89	119374	716244	3.78055	47.0844	0.035342	-23.5167	40.1648	-23.4836	-40.1302	140.122	2008.93	
160	8.26779e-06	1468.88	119296	715777	3.78641	47.0847	0.0353421	-23.5169	40.1651	-23.4837	-40.1305	140.123	2015.14	
160.5	8.25143e-06	1468.86	119218	715310	3.79225	47.085	0.0353423	-23.517	40.1654	-23.4839	-40.1308	140.124	2021.36	
161	8.24224e-06	1468.85	119141	714844	3.79808	47.0854	0.0353425	-23.5172	40.1657	-23.4841	-40.1311	140.125	2027.59	
161.5	8.21669e-06	1468.84	119063	714379	3.80391	47.0857	0.0353427	-23.5174	40.166	-23.4842	-40.1314	140.126	2033.81	
162	8.18948e-06	1468.83	118986	713916	3.80973	47.086	0.0353428	-23.5175	40.1663	-23.4844	-40.1317	140.127	2040.03	
162.5	8.17378e-06	1468.81	118909	713454	3.81553	47.0864	0.035343	-23.5177	40.1666	-23.4846	-40.132	140.128	2046.25	
163	8.15819e-06	1468.8	118832	712991	3.82134	47.0867	0.0353432	-23.5179	40.1669	-23.4847	-40.1323	140.129	2052.47	
163.5	8.14845e-06	1468.79	118755	712529	3.82713	47.0871	0.0353434	-23.5181	40.1672	-23.4849	-40.1326	140.13	2058.7	
164	8.13798e-06	1468.78	118678	712068	3.83291	47.0874	0.0353436	-23.5182	40.1676	-23.4851	-40.1329	140.131	2064.92	
164.5	8.12737e-06	1468.77	118601	711607	3.83869	47.0878	0.0353438	-23.5184	40.1679	-23.4852	-40.1332	140.132	2071.15	
165	8.11668e-06	1468.76	118525	711148	3.84445	47.0881	0.035344	-23.5186	40.1682	-23.4854	-40.1335	140.133	2077.37	
165.5	8.10592e-06	1468.74	118448	710689	3.85021	47.0885	0.0353441	-23.5188	40.1685	-23.4856	-40.1338	140.134	2083.6	
166	8.09508e-06	1468.73	118372	710232	3.85596	47.0888	0.0353443	-23.5189	40.1688	-23.4858	-40.1341	140.136	2089.82	
166.5	8.08417e-06	1468.72	118296	709776	3.86171	47.0892	0.0353445	-23.5191	40.1691	-23.4859	-40.1344	140.137	2096.05	
167	8.07318e-06	1468.71	118220	709321	3.86744	47.0895	0.0353447	-23.5193	40.1694	-23.4861	-40.1347	140.138	2102.28	
167.5	8.06211e-06	1468.7	118145	708869	3.87317	47.0899	0.0353449	-23.5195	40.1697	-23.4863	-40.1351	140.139	2108.51	
168	8.051e-06	1468.68	118070	708417	3.87888	47.0902	0.0353451	-23.5196	40.17	-23.4865	-40.1354	140.14	2114.74	
168.5	8.03988e-06	1468.67	117995	707967	3.88459	47.0906	0.0353453	-23.5198	40.1704	-23.4867	-40.1357	140.141	2120.97	
169	8.02874e-06	1468.66	117920	707519	3.8903	47.091	0.0353455	-23.52	40.1707	-23.4868	-40.136	140.142	2127.2	
169.5	8.01761e-06	1468.65	117845	707071	3.89599	47.0913	0.0353457	-23.5202	40.171	-23.487	-40.1363	140.143	2133.43	
170	8.00647e-06	1468.64	117771	706625	3.90168	47.0917	0.0353459	-23.5204	40.1713	-23.4872	-40.1366	140.144	2139.66	
170.5	7.9953e-06	1468.62	117697	706180	3.90736	47.0921	0.0353461	-23.5205	40.1717	-23.4874	-40.137	140.145	2145.89	
171	7.98412e-06	1468.61	117623	705736	3.91303	47.0924	0.0353464	-23.5207	40.172	-23.4876	-40.1373	140.146	2152.12	
171.5	7.97293e-06	1468.6	117549	705294	3.91869	47.0928	0.0353466	-23.5209	40.1723	-23.4877	-40.1376	140.148	2158.36	
172	7.96173e-06	1468.59	117475	704852	3.92434	47.0932	0.0353468	-23.5211	40.1726	-23.4879	-40.1379	140.149	2164.59	
172.5	7.95055e-06	1468.58	117402	704412	3.92999	47.0935	0.035347	-23.5213	40.173	-23.4881	-40.1383	140.15	2170.82	
173	7.9394e-06	1468.57	117329	703972	3.93563	47.0939	0.0353472	-23.5215	40.1733	-23.4883	-40.1386	140.151	2177.06	
173.5	7.92828e-06	1468.55	117256	703533	3.94126	47.0943	0.0353474	-23.5216	40.1736	-23.4885	-40.1389	140.152	2183.29	
174	7.91714e-06	1468.54	117183	703095	3.94689	47.0947	0.0353476	-23.5218	40.174	-23.4887	-40.1393	140.153	2189.53	
174.5	7.90599e-06	1468.53	117110	702658	3.9525	47.095	0.0353479	-23.522	40.1743	-23.4889	-40.1396	140.154	2195.77	
175	7.89468e-06	1468.52	117037	702220	3.95811	47.0954	0.0353481	-23.5222	40.1746	-23.489	-40.1399	140.155	2202	
175.5	7.88498e-06	1468.51	116964	701783	3.96371	47.0958	0.0353483	-23.5224	40.175	-23.4892	-40.1403	140.157	2208.24	
176	7.85995e-06	1468.5	116891	701345	3.96931	47.0962	0.0353485	-23.5226	40.1753	-23.4894	-40.1406	140.158	2214.48	
176.5	7.8481e-06	1468.49	116818	700907	3.97489	47.0966	0.0353487	-23.5228	40.1756	-23.4896	-40.1409	140.159	2220.72	
177	7.83783e-06	1468.47	116745	700470	3.98047	47.097	0.035349	-23.523	40.176	-23.4898	-40.1413	140.16	2226.96	
177.5	7.82714e-06	1468.46	116672	700033	3.98604	47.0973	0.0353492	-23.5232	40.1763	-23.49	-40.1416	140.161	2233.2	
178	7.81631e-06	1468.45	116600	699599	3.9916	47.0977	0.0353494	-23.5234	40.1767	-23.4902	-40.142	140.162	2239.44	
178.5	7.80538e-06	1468.44	116528	699171	3.99716	47.0981	0.0353497	-23.5236	40.177	-23.4904	-40.1423	140.164	2245.68	
179	7.79434e-06	1468.43	116458	698748	4.00271	47.0985	0.0353499	-23.5238	40.1773	-23.4906	-40.1427	140.165	2251.92	
179.5	7.78403e-06	1468.42	116387	698324	4.00825	47.0989	0.0353501	-23.524	40.1777	-23.4908	-40.143	140.166	2258.16	
180	7.76863e-06	1468.41	116316	697896	4.01379	47.0993	0.0353504	-23.5241	40.178	-23.491	-40.1433	140.167	2264.4	
180.5	7.75327e-06	1468.39	116244	697466	4.01931	47.0997	0.0353506	-23.5243	40.1784	-23.4912	-40.1437	140.168	2270.65	
181	7.73217e-06	1468.38	116173	697036	4.02483	47.1001	0.0353508	-23.5245	40.1787	-23.4914	-40.144	140.17	2276.89	
181.5	7.7229e-06	1468.37	116101	696607	4.03035	47.1005	0.0353511	-23.5247	40.1791	-23.4916	-40.1444	140.171	2283.14	
182	7.70909e-06	1468.36	116031	696186	4.03585	47.1009	0.0353513	-23.5249	40.1794	-23.4918	-40.1448	140.172	2289.38	
182.5	7.693e-06	1468.35	115962	695771	4.04135	47.1013	0.0353515	-23.5251	40.1798	-23.492	-40.1451	140.173	2295.63	
183	7.68213e-06	1468.34	115892	695351	4.04684	47.1017	0.0353518	-23.5253	40.1802	-23.4922	-40.1455	140.174	2301.87	
183.5	7.66147e-06	1468.33	115821	694924	4.05232	47.1021	0.035352	-23.5255	40.1805	-23.4924	-40.1458	140.176	2308.12	
184	7.65228e-06	1468.31	115749	694495	4.0578	47.1025	0.0353523	-23.5258	40.1809	-23.4926	-40.1462	140.177	2314.36	
184.5	7.64231e-06	1468.3	115678	694066	4.06327	47.1029	0.0353525	-23.526	40.1812	-23.4928	-40.1465	140.178	2320.61	
185	7.63233e-06	1468.29	115607	693641	4.06873	47.1033	0.0353528	-23.5262	40.1816	-23.493	-40.1469	140.179	2326.86	
185.5	7.61929e-06	1468.28	115537	693221	4.07419	47.1038	0.035353	-23.5264	40.182	-23.4932	-40.1473	140.181	2333.11	
186	7.60807e-06	1468.27	115467	692802	4.07964	47.1042	0.0353533	-23.5266	40.1823	-23.4934	-40.1476	140.182	2339.36	
186.5	7.59782e-06	1468.26	115397	692380	4.08508	47.1046	0.0353535	-23.5268	40.1827	-23.4936	-40.148	140.183	2345.61	
187	7.58589e-06	1468.25	115326	691953	4.09051	47.105	0.0353538	-23.527	40.183	-23.4938	-40.1483	140.184	2351.86	
187.5	7.57551e-06	1468.24	115254	691524	4.09594	47.1054	0.035354	-23.5272	40.1834	-23.494	-40.1487	140.186	2358.11	
188	7.56499e-06	1468.23	115182	691093	4.10136	47.1058	0.0353543	-23.5274	40.1838	-23.4942	-40.1491	140.187	2364.36	
188.5	7.55447e-06	1468.21	115111	690664	4.10678	47.1063	0.0353546	-23.5276	40.1842	-23.4944	-40.1495	140.188	2370.61	
189	7.54393e-06	1468.2	115041	690244	4.11219	47.1067	0.0353548	-23.5278	40.1845	-23.4946	-40.1498	140.189	2376.87	
189.5	7.53355e-06	1468.19	114972	689833	4.11759	47.1071	0.0353551	-23.528	40.1849	-23.4948	-40.1502	140.191	2383.12	
190	7.52328e-06	1468.18	114904	689426	4.12298	47.1075	0.0353554	-23.5282	40.1853	-23.495	-40.1506	140.192	2389.37	
190.5	7.51298e-06	1468.17	114835	689012	4.12837	47.108	0.0353556	-23.5285	40.1856	-23.4953	-40.1509	140.193	2395.63	
191	7.50261e-06	1468.16	114765	688592	4.13375	47.1084	0.0353559	-23.5287	40.186	-23.4955	-40.1513	140.195	2401.88	
191.5	7.49222e-06	1468.15	114695	688171	4.13912	47.1088	0.0353562	-23.5289	40.1864	-23.4957	-40.1517	140.196	2408.14	
192	7.48181e-06	1468.14	114625	687750	4.14449	47.1093	0.0353564	-23.5291	40.1868	-23.4959	-40.1521	140.197	2414.39	
192.5	7.47138e-06	1468.13	114555	687330	4.14985	47.1097	0.0353567	-23.5293	40.1872	-23.4961	-40.1525	140.199	2420.65	
193	7.46095e-06	1468.12	114485	686913	4.1552	47.1101	0.035357	-23.5295	40.1875	-23.4963	-40.1528	140.2	2426.91	
193.5	7.45058e-06	1468.1	114416	686499	4.16055	47.1106	0.0353573	-23.5298	40.1879	-23.4965	-40.1532	140.201	2433.16	
194	7.44025e-06	1468.09	114347	686084	4.16589	47.111	0.0353575	-23.53	40.1883	-23.4968	-40.1536	140.203	2439.42	
194.5	7.42995e-06	1468.08	114278	685667	4.17122	47.1114	0.0353578	-23.5302	40.1887	-23.497	-40.154	140.204	2445.68	
195	7.41969e-06	1468.07	114208	685245	4.17655	47.1119	0.0353581	-23.5304	40.1891	-23.4972	-40.1544	140.205	2451.94	
